Character,Rarity,SkillId,Skill Name,Skill Level,SP Cost,Initial SP,Skill Duration,Charging Type,Skill Description,o,o,o
,,,,2,5,0,0,,"The next attack hits {{times}:.0f} times, with each hit dealing {{atk_scale}:.0%} damage",,,
,,,,3,5,0,0,,"The next attack hits {{times}:.0f} times, with each hit dealing {{atk_scale}:.0%} damage",,,
,,,,4,4,0,0,,"The next attack hits {{times}:.0f} times, with each hit dealing {{atk_scale}:.0%} damage",,,
,,,,5,4,0,0,,"The next attack hits {{times}:.0f} times, with each hit dealing {{atk_scale}:.0%} damage",,,
,,,,6,4,0,0,,"The next attack hits {{times}:.0f} times, with each hit dealing {{atk_scale}:.0%} damage",,,
,,,,7,4,0,0,,"The next attack hits {{times}:.0f} times, with each hit dealing {{atk_scale}:.0%} damage",,,
,,,,8,4,0,0,,"The next attack hits {{times}:.0f} times, with each hit dealing {{atk_scale}:.0%} damage",,,
,,,,9,4,0,0,,"The next attack hits {{times}:.0f} times, with each hit dealing {{atk_scale}:.0%} damage",,,
,,,,10,4,0,0,,"The next attack hits {{times}:.0f} times, with each hit dealing {{atk_scale}:.0%} damage",,,
Exusiai,6,skchr_angel_2,Strafing Mode,1,45,15,15,Regen over time,"Attacks deal {{attack@times}:.0f} hits, with each hit dealing {{attack@atk_scale}:.0%} damage",,,
,,,,2,44,15,15,,"Attacks deal {{attack@times}:.0f} hits, with each hit dealing {{attack@atk_scale}:.0%} damage",,,
,,,,3,43,15,15,,"Attacks deal {{attack@times}:.0f} hits, with each hit dealing {{attack@atk_scale}:.0%} damage",,,
,,,,4,42,15,15,,"Attacks deal {{attack@times}:.0f} hits, with each hit dealing {{attack@atk_scale}:.0%} damage",,,
,,,,5,41,15,15,,"Attacks deal {{attack@times}:.0f} hits, with each hit dealing {{attack@atk_scale}:.0%} damage",,,
,,,,6,40,15,15,,"Attacks deal {{attack@times}:.0f} hits, with each hit dealing {{attack@atk_scale}:.0%} damage",,,
,,,,7,39,18,15,,"Attacks deal {{attack@times}:.0f} hits, with each hit dealing {{attack@atk_scale}:.0%} damage",,,
,,,,8,38,20,15,,"Attacks deal {{attack@times}:.0f} hits, with each hit dealing {{attack@atk_scale}:.0%} damage",,,
,,,,9,37,22,15,,"Attacks deal {{attack@times}:.0f} hits, with each hit dealing {{attack@atk_scale}:.0%} damage",,,
,,,,10,35,25,15,,"Attacks deal {{attack@times}:.0f} hits, with each hit dealing {{attack@atk_scale}:.0%} damage",,,
Exusiai,6,skchr_angel_3,Overload Mode,1,50,20,15,Regen over time,Attacks deal {{attack@times}:.0f} hits. Automatic activation,,,
,,,,2,48,20,15,,Attacks deal {{attack@times}:.0f} hits. Automatic activation,,,
,,,,3,46,20,15,,Attacks deal {{attack@times}:.0f} hits. Automatic activation,,,
,,,,4,44,20,15,,"Attacks deal {{attack@times}:.0f} hits, Slightly reduce attack interval. Automatic activation",,,
,,,,5,42,20,15,,"Attacks deal {{attack@times}:.0f} hits, Slightly reduce attack interval. Automatic activation",,,
,,,,6,40,20,15,,"Attacks deal {{attack@times}:.0f} hits, Slightly reduce attack interval. Automatic activation",,,
,,,,7,38,20,15,,"Attacks deal {{attack@times}:.0f} hits, Reduce attack interval. Automatic activation",,,
,,,,8,36,20,15,,"Attacks deal {{attack@times}:.0f} hits, with each dealing {{attack@atk_scale}:.0%} damage. Reduce attack interval. Automatic activation",,,
,,,,9,34,20,15,,"Attacks deal {{attack@times}:.0f} hits, with each dealing {{attack@atk_scale}:.0%} damage. Reduce attack interval. Automatic activation",,,
,,,,10,30,20,15,,"Attacks deal {{attack@times}:.0f} hits, with each dealing {{attack@atk_scale}:.0%} damage. Reduce attack interval by a certain extent. Automatic activation",,,
Gravel,4,skchr_gravel_1,Shadow Raid,1,0,0,-1,Passive,"Defense power +{{def}:.0%} after deploying, effect weakens over {{duration}:.0f} seconds",,,
,,,,2,0,0,-1,,"Defense power +{{def}:.0%} after deploying, effect weakens over {{duration}:.0f} seconds",,,
,,,,3,0,0,-1,,"Defense power +{{def}:.0%} after deploying, effect weakens over {{duration}:.0f} seconds",,,
,,,,4,0,0,-1,,"Defense power +{{def}:.0%} after deploying, effect weakens over {{duration}:.0f} seconds",,,
,,,,5,0,0,-1,,"Defense power +{{def}:.0%} after deploying, effect weakens over {{duration}:.0f} seconds",,,
,,,,6,0,0,-1,,"Defense power +{{def}:.0%} after deploying, effect weakens over {{duration}:.0f} seconds",,,
,,,,7,0,0,-1,,"Defense power +{{def}:.0%} after deploying, effect weakens over {{duration}:.0f} seconds",,,
,,,,8,0,0,-1,,"Defense power +{{def}:.0%} after deploying, effect weakens over {{duration}:.0f} seconds",,,
,,,,9,0,0,-1,,"Defense power +{{def}:.0%} after deploying, effect weakens over {{duration}:.0f} seconds",,,
,,,,10,0,0,-1,,"Defense power +{{def}:.0%} after deploying, effect weakens over {{duration}:.0f} seconds",,,
Gravel,4,skchr_gravel_2,Rat Pack,1,0,0,-1,Passive,"Obtain a shield that absorbs damage equal to {{hp_ratio}:.0%} of Max HP after deploying, effect weakens over {{duration}:.0f} seconds",,,
,,,,2,0,0,-1,,"Obtain a shield that absorbs damage equal to {{hp_ratio}:.0%} of Max HP after deploying, effect weakens over {{duration}:.0f} seconds",,,
,,,,3,0,0,-1,,"Obtain a shield that absorbs damage equal to {{hp_ratio}:.0%} of Max HP after deploying, effect weakens over {{duration}:.0f} seconds",,,
,,,,4,0,0,-1,,"Obtain a shield that absorbs damage equal to {{hp_ratio}:.0%} of Max HP after deploying, effect weakens over {{duration}:.0f} seconds",,,
,,,,5,0,0,-1,,"Obtain a shield that absorbs damage equal to {{hp_ratio}:.0%} of Max HP after deploying, effect weakens over {{duration}:.0f} seconds",,,
,,,,6,0,0,-1,,"Obtain a shield that absorbs damage equal to {{hp_ratio}:.0%} of Max HP after deploying, effect weakens over {{duration}:.0f} seconds",,,
,,,,7,0,0,-1,,"Obtain a shield that absorbs damage equal to {{hp_ratio}:.0%} of Max HP after deploying, effect weakens over {{duration}:.0f} seconds",,,
,,,,8,0,0,-1,,"Obtain a shield that absorbs damage equal to {{hp_ratio}:.0%} of Max HP after deploying, effect weakens over {{duration}:.0f} seconds",,,
,,,,9,0,0,-1,,"Obtain a shield that absorbs damage equal to {{hp_ratio}:.0%} of Max HP after deploying, effect weakens over {{duration}:.0f} seconds",,,
,,,,10,0,0,-1,,"Obtain a shield that absorbs damage equal to {{hp_ratio}:.0%} of Max HP after deploying, effect weakens over {{duration}:.0f} seconds",,,
Rope,4,skchr_rope_1,Hook Shot,1,7,0,0,Regen over time,"The next attack will pull the enemy towards self with small force, dealing {{atk_scale}:.0%} physical damage",,,
,,,,2,7,0,0,,"The next attack will pull the enemy towards self with small force, dealing {{atk_scale}:.0%} physical damage",,,
,,,,3,7,0,0,,"The next attack will pull the enemy towards self with small force, dealing {{atk_scale}:.0%} physical damage",,,
,,,,4,6,0,0,,"The next attack will pull the enemy towards self with medium force, dealing {{atk_scale}:.0%} physical damage",,,
,,,,5,6,0,0,,"The next attack will pull the enemy towards self with medium force, dealing {{atk_scale}:.0%} physical damage",,,
,,,,6,6,0,0,,"The next attack will pull the enemy towards self with medium force, dealing {{atk_scale}:.0%} physical damage",,,
,,,,7,5,0,0,,"The next attack will pull the enemy towards self with medium force, dealing {{atk_scale}:.0%} physical damage",,,
,,,,8,5,0,0,,"The next attack will pull the enemy towards self with medium force, dealing {{atk_scale}:.0%} physical damage",,,
,,,,9,5,0,0,,"The next attack will pull the enemy towards self with medium force, dealing {{atk_scale}:.0%} physical damage",,,
,,,,10,5,0,0,,"The next attack will pull the enemy towards self with large force, dealing {{atk_scale}:.0%} physical damage",,,
Rope,4,skchr_rope_2,Duplex Hook,1,25,10,0,Regen over time,"Pull 2 faraway enemies towards self with small force, dealing {{atk_scale}:.0%} physical damage",,,
,,,,2,24,10,0,,"Pull 2 faraway enemies towards self with small force, dealing {{atk_scale}:.0%} physical damage",,,
,,,,3,23,10,0,,"Pull 2 faraway enemies towards self with small force, dealing {{atk_scale}:.0%} physical damage",,,
,,,,4,22,10,0,,"Pull 2 faraway enemies towards self with medium force, dealing {{atk_scale}:.0%} physical damage",,,
,,,,5,21,10,0,,"Pull 2 faraway enemies towards self with medium force, dealing {{atk_scale}:.0%} physical damage",,,
,,,,6,20,10,0,,"Pull 2 faraway enemies towards self with medium force, dealing {{atk_scale}:.0%} physical damage",,,
,,,,7,19,10,0,,"Pull 2 faraway enemies towards self with medium force, dealing {{atk_scale}:.0%} physical damage",,,
,,,,8,18,10,0,,"Pull 2 faraway enemies towards self with medium force, dealing {{atk_scale}:.0%} physical damage",,,
,,,,9,17,10,0,,"Pull 2 faraway enemies towards self with medium force, dealing {{atk_scale}:.0%} physical damage",,,
,,,,10,15,10,0,,"Pull 2 faraway enemies towards self with large force, dealing {{atk_scale}:.0%} physical damage",,,
Shaw,4,skchr_sqrrel_1,Steam Pump,1,6,0,0,Regen over time,"The next attack will push the target away with small force, dealing {{atk_scale}:.0%} physical damage",,,
,,,,2,6,0,0,,"The next attack will push the target away with small force, dealing {{atk_scale}:.0%} physical damage",,,
,,,,3,6,0,0,,"The next attack will push the target away with small force, dealing {{atk_scale}:.0%} physical damage",,,
,,,,4,6,0,0,,"The next attack will push the target away with medium force, dealing {{atk_scale}:.0%} physical damage",,,
,,,,5,6,0,0,,"The next attack will push the target away with medium force, dealing {{atk_scale}:.0%} physical damage",,,
,,,,6,6,0,0,,"The next attack will push the target away with medium force, dealing {{atk_scale}:.0%} physical damage",,,
,,,,7,6,0,0,,"The next attack will push the target away with medium force, dealing {{atk_scale}:.0%} physical damage",,,
,,,,8,5,0,0,,"The next attack will push the target away with medium force, dealing {{atk_scale}:.0%} physical damage",,,
,,,,9,5,0,0,,"The next attack will push the target away with medium force, dealing {{atk_scale}:.0%} physical damage",,,
,,,,10,5,0,0,,"The next attack will push the target away with large force, dealing {{atk_scale}:.0%} physical damage",,,
Shaw,4,skchr_sqrrel_2,High-pressure Water Cannon,1,20,0,0,Regen over time,"Immediately push away all enemies 2 tiles ahead with small force, dealing {{atk_scale}:.0%} physical damage",,,
,,,,2,20,0,0,,"Immediately push away all enemies 2 tiles ahead with small force, dealing {{atk_scale}:.0%} physical damage",,,
,,,,3,20,0,0,,"Immediately push away all enemies 2 tiles ahead with small force, dealing {{atk_scale}:.0%} physical damage",,,
,,,,4,20,0,0,,"Immediately push away all enemies 2 tiles ahead with medium force, dealing {{atk_scale}:.0%} physical damage",,,
,,,,5,20,0,0,,"Immediately push away all enemies 2 tiles ahead with medium force, dealing {{atk_scale}:.0%} physical damage",,,
,,,,6,20,0,0,,"Immediately push away all enemies 2 tiles ahead with medium force, dealing {{atk_scale}:.0%} physical damage",,,
,,,,7,20,0,0,,"Immediately push away all enemies 2 tiles ahead with large force, dealing {{atk_scale}:.0%} physical damage",,,
,,,,8,19,0,0,,"Immediately push away all enemies 2 tiles ahead with large force, dealing {{atk_scale}:.0%} physical damage",,,
,,,,9,18,0,0,,"Immediately push away all enemies 2 tiles ahead with large force, dealing {{atk_scale}:.0%} physical damage",,,
,,,,10,17,0,0,,"Immediately push away all enemies 2 tiles ahead with large force, dealing {{atk_scale}:.0%} physical damage",,,
Projekt Red,5,skchr_red_1,Execution Mode,1,0,0,10,Passive,"Attack power +{{atk}:.0%} after deploying, additionally gain {{prob}:.0%} physical evasion",,,
,,,,2,0,0,10,,"Attack power +{{atk}:.0%} after deploying, additionally gain {{prob}:.0%} physical evasion",,,
,,,,3,0,0,10,,"Attack power +{{atk}:.0%} after deploying, additionally gain {{prob}:.0%} physical evasion",,,
,,,,4,0,0,10,,"Attack power +{{atk}:.0%} after deploying, additionally gain {{prob}:.0%} physical evasion",,,
,,,,5,0,0,10,,"Attack power +{{atk}:.0%} after deploying, additionally gain {{prob}:.0%} physical evasion",,,
,,,,6,0,0,10,,"Attack power +{{atk}:.0%} after deploying, additionally gain {{prob}:.0%} physical evasion",,,
,,,,7,0,0,10,,"Attack power +{{atk}:.0%} after deploying, additionally gain {{prob}:.0%} physical evasion",,,
,,,,8,0,0,10,,"Attack power +{{atk}:.0%} after deploying, additionally gain {{prob}:.0%} physical evasion",,,
,,,,9,0,0,10,,"Attack power +{{atk}:.0%} after deploying, additionally gain {{prob}:.0%} physical evasion",,,
,,,,10,0,0,10,,"Attack power +{{atk}:.0%} after deploying, additionally gain {{prob}:.0%} physical evasion",,,
Projekt Red,5,skchr_red_2,Wolf Pack,1,0,0,0,Passive,Immediately deal {{atk_scale}:.0%} physical damage to all nearby enemies after deploying and stun them for {stun} seconds,,,
,,,,2,0,0,0,,Immediately deal {{atk_scale}:.0%} physical damage to all nearby enemies after deploying and stun them for {stun} seconds,,,
,,,,3,0,0,0,,Immediately deal {{atk_scale}:.0%} physical damage to all nearby enemies after deploying and stun them for {stun} seconds,,,
,,,,4,0,0,0,,Immediately deal {{atk_scale}:.0%} physical damage to all nearby enemies after deploying and stun them for {stun} seconds,,,
,,,,5,0,0,0,,Immediately deal {{atk_scale}:.0%} physical damage to all nearby enemies after deploying and stun them for {stun} seconds,,,
,,,,6,0,0,0,,Immediately deal {{atk_scale}:.0%} physical damage to all nearby enemies after deploying and stun them for {stun} seconds,,,
,,,,7,0,0,0,,Immediately deal {{atk_scale}:.0%} physical damage to all nearby enemies after deploying and stun them for {stun} seconds,,,
,,,,8,0,0,0,,Immediately deal {{atk_scale}:.0%} physical damage to all nearby enemies after deploying and stun them for {stun} seconds,,,
,,,,9,0,0,0,,Immediately deal {{atk_scale}:.0%} physical damage to all nearby enemies after deploying and stun them for {stun} seconds,,,
,,,,10,0,0,0,,Immediately deal {{atk_scale}:.0%} physical damage to all nearby enemies after deploying and stun them for {stun} seconds,,,
Cliffheart,5,skchr_slchan_1,Chain Hook,1,7,0,0,Regen over time,"The next attack will pull the enemy towards self with small force, dealing {{atk_scale}:.0%} magical damage",,,
,,,,2,7,0,0,,"The next attack will pull the enemy towards self with small force, dealing {{atk_scale}:.0%} magical damage",,,
,,,,3,7,0,0,,"The next attack will pull the enemy towards self with small force, dealing {{atk_scale}:.0%} magical damage",,,
,,,,4,6,0,0,,"The next attack will pull the enemy towards self with medium force, dealing {{atk_scale}:.0%} magical damage",,,
,,,,5,6,0,0,,"The next attack will pull the enemy towards self with medium force, dealing {{atk_scale}:.0%} magical damage",,,
,,,,6,6,0,0,,"The next attack will pull the enemy towards self with medium force, dealing {{atk_scale}:.0%} magical damage",,,
,,,,7,5,0,0,,"The next attack will pull the enemy towards self with medium force, dealing {{atk_scale}:.0%} magical damage",,,
,,,,8,5,0,0,,"The next attack will pull the enemy towards self with medium force, dealing {{atk_scale}:.0%} magical damage",,,
,,,,9,5,0,0,,"The next attack will pull the enemy towards self with medium force, dealing {{atk_scale}:.0%} magical damage",,,
,,,,10,4,0,0,,"The next attack will pull the enemy towards self with large force, dealing {{atk_scale}:.0%} magical damage",,,
Cliffheart,5,skchr_slchan_2,Binding Chain,1,25,10,0,Regen over time,"Immediately pull up to {{max_target}:.0f} enemies from a large area ahead towards self with small force, dealing {{atk_scale}:.0%} damage that ignores defense and magic resistance and stuns them for {stun} seconds",,,
,,,,2,24,10,0,,"Immediately pull up to {{max_target}:.0f} enemies from a large area ahead towards self with small force, dealing {{atk_scale}:.0%} damage that ignores defense and magic resistance and stuns them for {stun} seconds",,,
,,,,3,23,10,0,,"Immediately pull up to {{max_target}:.0f} enemies from a large area ahead towards self with small force, dealing {{atk_scale}:.0%} damage that ignores defense and magic resistance and stuns them for {stun} seconds",,,
,,,,4,22,10,0,,"Immediately pull up to {{max_target}:.0f} enemies from a large area ahead towards self with medium force, dealing {{atk_scale}:.0%} damage that ignores defense and magic resistance and stuns them for {stun} seconds",,,
,,,,5,21,10,0,,"Immediately pull up to {{max_target}:.0f} enemies from a large area ahead towards self with medium force, dealing {{atk_scale}:.0%} damage that ignores defense and magic resistance and stuns them for {stun} seconds",,,
,,,,6,20,10,0,,"Immediately pull up to {{max_target}:.0f} enemies from a large area ahead towards self with medium force, dealing {{atk_scale}:.0%} damage that ignores defense and magic resistance and stuns them for {stun} seconds",,,
,,,,7,19,10,0,,"Immediately pull up to {{max_target}:.0f} enemies from a large area ahead towards self with medium force, dealing {{atk_scale}:.0%} damage that ignores defense and magic resistance and stuns them for {stun} seconds",,,
